Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,TotalRevenueIncr,NetIncomeIncr,OperatingIncomeIncr,GrossProfitIncr,DilutedEPSIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2021,0,2020,21.7795411705504,EQIX,Equinix Inc,USA,Information Technology,,70.5,2,USD,2024-12-31,,,,,,,,,,
2022,0,2021,19.5305958068562,EQIX,Equinix Inc,USA,Information Technology,,70.5,2,USD,2024-12-31,,,,,,6635537000.0,500191000.0,1120086000.0,3163115000.0,5.53
2023,0,2022,-21.111354267029,EQIX,Equinix Inc,USA,Information Technology,,70.5,2,USD,2024-12-31,9.456099785141731,40.94615856742724,9.455881066275268,11.029791834947513,38.69801084990957,7263000000.0,705000000.0,1226000000.0,3512000000.0,7.67
2016,0,2015,40.2086515284502,ERG.MI,ERG SpA,Italy,Utilities,665.0,30.2,5,EUR,2024-12-31,,,,,,,,,,
2017,0,2016,-13.8537626605643,ERG.MI,ERG SpA,Italy,Utilities,665.0,30.2,5,EUR,2024-12-31,,,,,,,,,,
2018,0,2017,56.7087937525175,ERG.MI,ERG SpA,Italy,Utilities,665.0,30.2,5,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,27.4544244706594,ERG.MI,ERG SpA,Italy,Utilities,665.0,30.2,5,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,24.6767143374379,ERG.MI,ERG SpA,Italy,Utilities,665.0,30.2,5,EUR,2024-12-31,,,,,,691671091.7,198846468.2,228677406.2,675710194.3,0.833812556
2016,0,2015,,ESSITY-B.ST,Essity AB,Sweden,Consumer Staples,36000.0,57.5,4,SEK,2024-12-31,,,,,,,,,,
2017,0,2016,,ESSITY-B.ST,Essity AB,Sweden,Consumer Staples,36000.0,57.5,4,SEK,2024-12-31,,,,,,,,,,
2018,0,2017,-6.0104791738668,ESSITY-B.ST,Essity AB,Sweden,Consumer Staples,36000.0,57.5,4,SEK,2024-12-31,,,,,,,,,,
2019,0,2018,-4.02314082610535,ESSITY-B.ST,Essity AB,Sweden,Consumer Staples,36000.0,57.5,4,SEK,2024-12-31,,,,,,,,,,
2020,0,2019,42.1546875788408,ESSITY-B.ST,Essity AB,Sweden,Consumer Staples,36000.0,57.5,4,SEK,2024-12-31,,,,,,,,,,
2022,0,2021,13.3868253737334,ESSITY-B.ST,Essity AB,Sweden,Consumer Staples,36000.0,57.5,4,SEK,2024-12-31,,,,,,10458633416.0,888508663.5,1072188761.0,3004025115.0,1.26473333
2016,0,2015,49.7987388979687,FSLR,First Solar Inc,USA,Information Technology,8100.0,31.33333333,3,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-50.4095184568037,FSLR,First Solar Inc,USA,Information Technology,8100.0,31.33333333,3,USD,2024-12-31,,,,,,,,,,
2018,0,2017,107.05303704175,FSLR,First Solar Inc,USA,Information Technology,8100.0,31.33333333,3,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-37.5147380926782,FSLR,First Solar Inc,USA,Information Technology,8100.0,31.33333333,3,USD,2024-12-31,,,,,,,,,,
2020,0,2019,35.142918275405,FSLR,First Solar Inc,USA,Information Technology,8100.0,31.33333333,3,USD,2024-12-31,,,,,,,,,,
2021,0,2020,77.9077901121155,FSLR,First Solar Inc,USA,Information Technology,8100.0,31.33333333,3,USD,2024-12-31,,,,,,,,,,
2022,0,2021,-13.3293962113199,FSLR,First Solar Inc,USA,Information Technology,8100.0,31.33333333,3,USD,2024-12-31,,,,,,2923377000.0,468693000.0,439467000.0,729954000.0,4.38
2016,0,2015,21.8719694933954,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,,,,,,,,,,
2018,0,2017,67.712852842429,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-31.0837025499803,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,,,,,,,,,,
2020,0,2019,25.8195382428625,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,-35.1720501628185,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,18.3600006103515,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,,,,,,2464979932.0,95227144.29,-10695802.44,306152968.7,1.023576792
2023,0,2022,-37.5205282697874,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,49.04119815771384,59.903381683147174,-4946.236558759775,209.80465818360693,60.674157410946826,3673835625.0,152271424.0,518343888.1,948476158.2,1.644623386
2024,0,2023,42.9018756723254,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,25.234785864977287,196.97885185601206,50.965165282133086,25.063659507387705,197.9020978119546,4600920178.0,452213926.7,782518707.4,1186198993.0,4.899367568
2025,0,2024,7.67824626025426,FRA.DE,Fraport AG Frankfurt Airport Services Worldwide,Germany,Health Care,19431.0,96.0,1,EUR,2024-12-31,10.661167353988379,14.598168875898972,5.349794235475175,9.113825895820838,14.553990614161663,5091431978.0,518228879.4,824381848.1,1294307104.0,5.612421064
2016,0,2015,26.79791143846,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,,,,,,,,,,
2017,0,2016,7.85798745490304,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,,,,,,,,,,
2018,0,2017,10.278066050864,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-34.4388978261228,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,,,,,,,,,,
2020,0,2019,18.9137904157728,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,5.51134338946227,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,-15.3664885177816,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,,,,,,20263007955.0,1114787835.0,2138615347.0,5489395185.0,3.806785599
2023,0,2022,-45.3837464040705,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,10.09911920058761,-30.527242082795063,-21.768558224042334,2.527954470816624,-30.513595178702367,22309393282.0,774473853.9,1673069620.0,5628164596.0,2.645198452
2024,0,2023,27.3704225312847,FME.DE,Fresenius Medical Care AG & Co KGaA,Germany,Health Care,112035.0,88.0,1,EUR,2024-12-31,0.2866272389917161,-25.89942159957016,1.506117240954982,0.6399262385751306,-26.086956518451785,22373338080.0,573889605.3,1698268010.0,5664180698.0,1.955146682
2017,0,2016,32.0000054805589,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,,,,,,,,,,
2018,0,2017,8.03666125004081,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-11.2085852315202,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,,,,,,,,,,
2020,0,2019,9.94555019021253,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,-41.3520713727783,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,-3.84180939136957,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,,,,,,18529040116.0,4600345.135,1913743576.0,2110408331.0,0.005695227
2023,0,2022,47.485382178705,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,66.58804543979541,36774.99998845196,42.96875000979755,44.41416891847931,37422.719919680116,30867165768.0,1696377268.0,2736055269.0,3047728652.0,2.137004076
2024,0,2023,5.62153863117646,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,-22.62006781082059,-15.796610167733041,10.004203427514899,12.339622648269804,-16.044399580265477,23884991940.0,1428407164.0,3009775804.0,3423806867.0,1.794134603
2025,0,2024,20.5322229817612,GALP.LS,Galp Energia SGPS SA,Portugal,Consumer Staples,6881.0,16.0,1,EUR,2024-12-31,2.614599383448651,-16.264090159659826,-2.5601834162395973,-8.46489756164158,-12.820512831946093,24509488792.0,1196089735.0,2932720023.0,3133985123.0,1.564117346
2019,0,2018,-56.0706350157473,GE,General Electric Co,USA,Health Care,53000.0,83.33333333,3,USD,2024-12-31,,,,,,,,,,
2020,0,2019,55.0867322801223,GE,General Electric Co,USA,Health Care,53000.0,83.33333333,3,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-4.14648816384631,GE,General Electric Co,USA,Health Care,53000.0,83.33333333,3,USD,2024-12-31,,,,,,,,,,
2022,0,2021,9.04363027154833,GE,General Electric Co,USA,Health Care,53000.0,83.33333333,3,USD,2024-12-31,,,,,,56469000000.0,-6337000000.0,1058000000.0,13091000000.0,-6.16
2023,0,2022,-11.6248350103397,GE,General Electric Co,USA,Health Care,53000.0,83.33333333,3,USD,2024-12-31,-48.398236200393136,-105.30219346694018,239.88657844990547,-22.45053853792682,-100.81168831168831,29139000000.0,336000000.0,3596000000.0,10152000000.0,0.05
2024,0,2023,95.1068801733579,GE,General Electric Co,USA,Health Care,53000.0,83.33333333,3,USD,2024-12-31,21.308212361439992,2722.0238095238096,31.173526140155726,22.232072498029947,16619.999999999996,35348000000.0,9482000000.0,4717000000.0,12409000000.0,8.36
2025,0,2024,66.9309779262987,GE,General Electric Co,USA,Health Care,53000.0,83.33333333,3,USD,2024-12-31,9.488514201652144,-30.8584686774942,43.33262666949332,15.996454186477557,-28.349282296650713,38702000000.0,6556000000.0,6761000000.0,14394000000.0,5.99
2018,0,2017,-1.16295513384414,GIS,General Mills Inc,USA,Consumer Staples,34000.0,80.5,2,USD,2024-05-31,,,,,,,,,,
2019,0,2018,-32.0469363798856,GIS,General Mills Inc,USA,Consumer Staples,34000.0,80.5,2,USD,2024-05-31,,,,,,,,,,
2020,0,2019,41.3725165334306,GIS,General Mills Inc,USA,Consumer Staples,34000.0,80.5,2,USD,2024-05-31,,,,,,,,,,
2021,0,2020,12.9850628518251,GIS,General Mills Inc,USA,Consumer Staples,34000.0,80.5,2,USD,2024-05-31,,,,,,,,,,
2022,0,2021,18.3885222879151,GIS,General Mills Inc,USA,Consumer Staples,34000.0,80.5,2,USD,2024-05-31,,,,,,18127000000.0,2339800000.0,3368700000.0,6448300000.0,3.78
2023,0,2022,28.4354299456865,GIS,General Mills Inc,USA,Consumer Staples,34000.0,80.5,2,USD,2024-05-31,4.776300546146632,15.706470638516112,-3.3692522337993887,-0.714917109935952,16.931216931216937,18992800000.0,2707300000.0,3255200000.0,6402200000.0,4.42
2024,0,2023,-19.687654052754,GIS,General Mills Inc,USA,Consumer Staples,34000.0,80.5,2,USD,2024-05-31,5.799039636072617,-4.188675063716618,-6.445072499385598,2.242978975977008,-2.488687782805437,20094200000.0,2593900000.0,3045400000.0,6545800000.0,4.31
2025,0,2024,1.02664037028627,GIS,General Mills Inc,USA,Consumer Staples,34000.0,80.5,2,USD,2024-05-31,-1.1794448149217187,-3.751108369636455,20.61141393577198,5.901494087812032,0.0,19857200000.0,2496600000.0,3673100000.0,6932100000.0,4.31
2016,0,2015,-21.5510854014855,9921.TW,Giant Manufacturing Co Ltd,Taiwan,Consumer Discretionary,,35.0,3,TWD,2024-12-31,,,,,,,,,,
2017,0,2016,-14.685314277635,9921.TW,Giant Manufacturing Co Ltd,Taiwan,Consumer Discretionary,,35.0,3,TWD,2024-12-31,,,,,,,,,,
2018,0,2017,-11.1413047209862,9921.TW,Giant Manufacturing Co Ltd,Taiwan,Consumer Discretionary,,35.0,3,TWD,2024-12-31,,,,,,,,,,
2019,0,2018,-12.9518045384899,9921.TW,Giant Manufacturing Co Ltd,Taiwan,Consumer Discretionary,,35.0,3,TWD,2024-12-31,,,,,,,,,,
2020,0,2019,47.75086262204,9921.TW,Giant Manufacturing Co Ltd,Taiwan,Consumer Discretionary,,35.0,3,TWD,2024-12-31,,,,,,,,,,
2021,0,2020,28.6051867486132,9921.TW,Giant Manufacturing Co Ltd,Taiwan,Consumer Discretionary,,35.0,3,TWD,2024-12-31,,,,,,,,,,
2022,0,2021,27.7777841008156,9921.TW,Giant Manufacturing Co Ltd,Taiwan,Consumer Discretionary,,35.0,3,TWD,2024-12-31,,,,,,2771132894.0,200794834.2,295236100.7,669222173.9,0.532624507
2016,0,2015,22.3062632930173,GIL.TO,Gildan Activewear Inc,Canada,Consumer Discretionary,50000.0,69.5,2,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-10.7628023377822,GIL.TO,Gildan Activewear Inc,Canada,Consumer Discretionary,50000.0,69.5,2,USD,2024-12-31,,,,,,,,,,
2018,0,2017,19.7020273428714,GIL.TO,Gildan Activewear Inc,Canada,Consumer Discretionary,50000.0,69.5,2,USD,2024-12-31,,,,,,,,,,
2019,0,2018,6.68274599596539,GIL.TO,Gildan Activewear Inc,Canada,Consumer Discretionary,50000.0,69.5,2,USD,2024-12-31,,,,,,,,,,
2020,0,2019,-5.54963765635747,GIL.TO,Gildan Activewear Inc,Canada,Consumer Discretionary,50000.0,69.5,2,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-6.62785071950129,GIL.TO,Gildan Activewear Inc,Canada,Consumer Discretionary,50000.0,69.5,2,USD,2024-12-31,,,,,,,,,,
2024,0,2023,19.3067779313663,GIL.TO,Gildan Activewear Inc,Canada,Consumer Discretionary,50000.0,69.5,2,USD,2024-12-31,-1.3754435296971255,-1.4698821878346935,-17.48709757803751,-11.321709128869864,3.4129692832764382,3195911000.0,533580000.0,549663000.0,880054000.0,3.03
2025,0,2024,55.7769803626056,GIL.TO,Gildan Activewear Inc,Canada,Consumer Discretionary,50000.0,69.5,2,USD,2024-12-31,2.33670462037272,-24.87255894148956,11.50650489481737,14.047433452947205,-18.81188118811881,3270590000.0,400865000.0,612910000.0,1003679000.0,2.46
2016,0,2015,8.65905991950159,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-26.5639837069689,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,,,,,,,,,,
2018,0,2017,1.91833683441535,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-11.5636997728155,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,,,,,,,,,,
2020,0,2019,9.17648836857032,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-10.0401204066411,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,,,,,,,,,,
2022,0,2021,30.3797302619313,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,,,,,,27305000000.0,6225000000.0,10857000000.0,20704000000.0,4.93
2024,0,2023,-1.10579786088827,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,-0.6048165389831751,23.36672473867596,-19.71933661381447,-4.652238253792083,23.626373626373624,27116000000.0,5665000000.0,8810000000.0,20618000000.0,4.5
2025,0,2024,18.3660884750783,GILD,Gilead Sciences Inc,USA,Health Care,17600.0,83.0,1,USD,2024-12-31,6.040713969612037,-91.52691968225949,19.23950056753689,9.14249684741488,-91.55555555555556,28754000000.0,480000000.0,10505000000.0,22503000000.0,0.38
2016,0,2015,1.5408232052709,GSK,GlaxoSmithKline plc,United Kingdom,Health Care,68629.0,45.66666667,3,GBP,2024-12-31,,,,,,,,,,
2017,0,2016,2.34880265737226,GSK,GlaxoSmithKline plc,United Kingdom,Health Care,68629.0,45.66666667,3,GBP,2024-12-31,,,,,,,,,,
2021,0,2020,-16.8618632810473,GSK,GlaxoSmithKline plc,United Kingdom,Health Care,68629.0,45.66666667,3,GBP,2024-12-31,,,,,,,,,,
2022,0,2021,23.7260922128476,GSK,GlaxoSmithKline plc,United Kingdom,Health Care,68629.0,45.66666667,3,GBP,2024-12-31,,,,,,33181505241.0,5891678834.0,6554072828.0,22213711782.0,2.908890462
2023,0,2022,-16.7857174787571,GSK,GlaxoSmithKline plc,United Kingdom,Health Care,68629.0,45.66666667,3,GBP,2024-12-31,18.739876903826083,241.07183580740306,37.94587945948897,19.579023770013187,238.29099306249506,39399678478.0,20094857159.0,9041073403.0,26562939692.0,9.840514431
2024,0,2023,10.3410842236252,GSK,GlaxoSmithKline plc,United Kingdom,Health Care,68629.0,45.66666667,3,GBP,2024-12-31,3.4238166683345894,-67.05001337103558,9.15440630893858,10.0809307028863,-67.25832878360423,40748651237.0,6621252747.0,9868729997.0,29240731235.0,3.221948881
2025,0,2024,-5.20617971111923,GSK,GlaxoSmithKline plc,United Kingdom,Health Care,68629.0,45.66666667,3,GBP,2024-12-31,3.4555526262951384,-47.74756493674746,-24.547311100176206,2.596149425604472,-48.12343619551051,42156742325.0,3459765792.0,7446222143.0,29999864311.0,1.671436367
2016,0,2015,28.2825172566464,HLMA.L,Halma PLC,United Kingdom,Information Technology,9000.0,42.5,2,GBP,2025-03-31,,,,,,,,,,
2017,0,2016,5.35454203294984,HLMA.L,Halma PLC,United Kingdom,Information Technology,9000.0,42.5,2,GBP,2025-03-31,,,,,,,,,,
2020,0,2019,58.9886992364107,HLMA.L,Halma PLC,United Kingdom,Information Technology,9000.0,42.5,2,GBP,2025-03-31,,,,,,,,,,
2021,0,2020,18.3710775527986,HLMA.L,Halma PLC,United Kingdom,Information Technology,9000.0,42.5,2,GBP,2025-03-31,,,,,,,,,,
2022,0,2021,29.6645862845366,HLMA.L,Halma PLC,United Kingdom,Information Technology,9000.0,42.5,2,GBP,2025-03-31,,,,,,2049390587.0,328375440.6,374729584.2,1025971712.0,0.865546067
2023,0,2022,-39.6274349079382,HLMA.L,Halma PLC,United Kingdom,Information Technology,9000.0,42.5,2,GBP,2025-03-31,21.47118600969743,-4.050736491040741,10.577267840920047,20.861707734881485,-3.9739211246395714,2489419052.0,315073816.8,414365736.0,1240006932.0,0.831149949
2024,0,2023,15.9792218126977,HLMA.L,Halma PLC,United Kingdom,Information Technology,9000.0,42.5,2,GBP,2025-03-31,9.785189994601199,14.626865655819858,19.228274970109986,8.765846802540295,14.710636888939991,2733013436.0,361159240.7,494041119.1,1348704040.0,0.9534174
2025,0,2024,17.6463829289657,HLMA.L,Halma PLC,United Kingdom,Information Technology,9000.0,42.5,2,GBP,2025-03-31,10.520623360740771,10.2678571447113,11.367963015368355,12.930862652417058,10.118376589309165,3020543486.0,398242555.6,550203530.8,1523103107.0,1.049887763
2016,0,2015,19.2055041967167,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,,,,,,,,,,
2018,0,2017,37.359609630575,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,,,,,,,,,,
2019,0,2018,-7.16563354244745,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,,,,,,,,,,
2020,0,2019,-3.5955776126379,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,,,,,,,,,,
2021,0,2020,-12.6913557925665,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,,,,,,,,,,
2022,0,2021,11.9315583322875,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,,,,,,6315457030.0,1778427808.0,2223034760.0,4912906820.0,0.882844177
2023,0,2022,-6.34115468524192,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,-30.64711340455435,-19.154727814512444,-19.15472779202067,-19.154727791071764,-20.202020203164338,4379951752.0,1437774802.0,1797218503.0,3971852892.0,0.704491818
2024,0,2023,-25.0825847068933,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,18.72836739869184,58.14283181463074,58.14283178454457,58.142831766287884,62.20614829056823,5200245208.0,2273737787.0,2842172234.0,6281200637.0,1.142729043
2025,0,2024,12.3212795679792,0011.HK,Hang Seng Bank Ltd,Hong Kong SAR,Financials,8328.0,55.0,1,HKD,2024-12-31,1.8422342056605572,2.975123270007915,2.9751232521540425,2.975123257474127,4.0133779114949695,5296045904.0,2341384289.0,2926730361.0,6468074098.0,1.188591078
2018,0,2017,-1.3892528071764,HEN3.DE,Henkel AG & Co KGaA,Germany,Consumer Staples,47150.0,70.57142857,7,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-11.7971853920009,HEN3.DE,Henkel AG & Co KGaA,Germany,Consumer Staples,47150.0,70.57142857,7,EUR,2024-12-31,,,,,,,,,,
2020,0,2019,-1.09363020725573,HEN3.DE,Henkel AG & Co KGaA,Germany,Consumer Staples,47150.0,70.57142857,7,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-20.594667716303,HM-B.ST,Hennes & Mauritz AB,Sweden,Consumer Discretionary,140000.0,39.5,4,SEK,2024-11-30,,,,,,,,,,
2021,0,2020,-9.45462203946439,HM-B.ST,Hennes & Mauritz AB,Sweden,Consumer Discretionary,140000.0,39.5,4,SEK,2024-11-30,,,,,,,,,,
2022,0,2021,7.31349186680447,HM-B.ST,Hennes & Mauritz AB,Sweden,Consumer Discretionary,140000.0,39.5,4,SEK,2024-11-30,,,,,,20508573462.0,1134858513.0,1572412954.0,10823519805.0,0.685450419
2023,0,2022,-33.5339105056411,HM-B.ST,Hennes & Mauritz AB,Sweden,Consumer Discretionary,140000.0,39.5,4,SEK,2024-11-30,12.356822992567439,-67.61126247990704,-51.24221567561571,7.965259125795077,-67.49754893650449,23042781583.0,367566345.0,766673716.8,11685641204.0,0.222788187
2024,0,2023,62.2761990749851,HM-B.ST,Hennes & Mauritz AB,Sweden,Consumer Discretionary,140000.0,39.5,4,SEK,2024-11-30,5.583463430253528,145.23275377673656,82.38773866364009,6.638440505382472,148.4485849332756,24329366866.0,901393069.8,1398318855.0,12461385543.0,0.553514098
2025,0,2024,-12.6105215174475,HM-B.ST,Hennes & Mauritz AB,Sweden,Consumer Discretionary,140000.0,39.5,4,SEK,2024-11-30,-0.6596479344650776,32.88736425117788,28.143889113187992,3.641973265604788,34.26443205065394,24168878700.0,1197837492.0,1791860163.0,12915225873.0,0.74317256
2016,0,2015,-33.0677547788627,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-23.3998238089706,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-14.3039465377269,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,,,,,,,,,,
2020,0,2019,71.1675000470428,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-18.4974929256925,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,,,,,,,,,,
2022,0,2021,39.1489681678647,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,,,,,,7473000000.0,559000000.0,2008000000.0,5773000000.0,1.804711
2023,0,2022,94.3634208507636,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,51.53218252375218,274.9552772808587,91.58366533864542,62.238004503724234,293.96889585091463,11324000000.0,2096000000.0,3847000000.0,9366000000.0,7.11
2024,0,2023,4.20715926341078,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,-7.179441893323914,-34.06488549618321,-24.69456719521705,-11.92611573777493,-36.849507735583686,10511000000.0,1382000000.0,2897000000.0,8249000000.0,4.49
2025,0,2024,-9.10005525197734,HES,Hess Corp,USA,Energy,1797.0,73.0,1,USD,2024-12-31,22.69051469888688,100.3617945007236,64.86020020711081,23.348284640562493,100.0,12896000000.0,2769000000.0,4776000000.0,10175000000.0,8.98
2017,0,2016,56.387741904807,HPE,Hewlett Packard Enterprise,USA,Information Technology,61000.0,60.28571429,7,USD,2024-10-31,,,,,,,,,,
2019,0,2018,-7.34988795002443,HPE,Hewlett Packard Enterprise,USA,Information Technology,61000.0,60.28571429,7,USD,2024-10-31,,,,,,,,,,
